group_id,user_id,user_id_from,event,datetime
154,89858,,add,2021-05-03 00:55:51
145,154712,,add,2021-05-03 00:58:11
238,149488,,add,2021-05-03 00:58:51
177,58394,,add,2021-05-03 01:00:24
76,149488,,add,2021-05-03 01:01:39
28,97353,,add,2021-05-03 01:02:12
73,149488,,add,2021-05-03 01:02:15
175,138638,,add,2021-05-03 01:03:08
179,71589,,add,2021-05-03 01:04:12
17,112410,,add,2021-05-03 01:05:30
28,149488,,add,2021-05-03 01:05:36
155,89858,,add,2021-05-03 01:06:27
156,140091,,add,2021-05-03 01:06:30
18,146146,,add,2021-05-03 01:06:44
47,65699,,leave,2021-05-03 01:07:29
239,20900,,add,2021-05-03 01:09:25
137,117262,,leave,2021-05-03 01:09:38
1,141935,,leave,2021-05-03 01:10:23
157,149488,130071,add,2021-05-03 01:10:58
75,69827,149488,add,2021-05-03 01:12:02
165,102416,,add,2021-05-03 01:12:10
42,101844,149488,add,2021-05-03 01:12:22
209,98259,,add,2021-05-03 01:12:33
242,14859,,add,2021-05-03 01:13:19
131,149488,,add,2021-05-03 01:15:27
145,149488,149488,add,2021-05-03 01:15:50
1,73602,84869,add,2021-05-03 01:16:01
145,53893,,add,2021-05-03 01:16:25
75,142685,,add,2021-05-03 01:16:56
5,149488,69443,add,2021-05-03 01:17:13
199,12287,,add,2021-05-03 01:17:51
46,100024,31137,add,2021-05-03 01:19:11
242,120644,,add,2021-05-03 01:19:22
3,152383,,add,2021-05-03 01:19:22
229,149488,,add,2021-05-03 01:20:18
102,39859,,add,2021-05-03 01:20:40
148,83585,149488,add,2021-05-03 01:21:12
145,149488,,add,2021-05-03 01:21:17
63,149488,,add,2021-05-03 01:24:10
197,21395,,add,2021-05-03 01:25:56
47,149488,,leave,2021-05-03 01:26:10
158,149488,149488,add,2021-05-03 01:28:45
153,15896,,add,2021-05-03 01:29:33
137,149488,,add,2021-05-03 01:30:27
247,96299,,add,2021-05-03 01:30:28
177,70198,96815,add,2021-05-03 01:30:55
120,104983,,add,2021-05-03 01:31:17
71,65006,,add,2021-05-03 01:31:22
200,155058,,add,2021-05-03 01:31:25
200,149488,,add,2021-05-03 01:32:34
119,58549,,add,2021-05-03 01:34:07
50,103533,,add,2021-05-03 01:34:29
43,116710,,add,2021-05-03 01:35:25
39,149488,,add,2021-05-03 01:35:45
180,149488,,add,2021-05-03 01:37:37
136,89858,,add,2021-05-03 01:38:26
119,135584,,add,2021-05-03 01:40:46
33,127514,,add,2021-05-03 01:41:12
133,90149,,add,2021-05-03 01:42:53
137,34054,115929,add,2021-05-03 01:43:38
239,149488,,add,2021-05-03 01:43:58
164,6665,,add,2021-05-03 01:44:02
60,149488,139599,add,2021-05-03 01:44:12
60,149488,,leave,2021-05-03 01:44:21
12,63992,,add,2021-05-03 01:44:44
43,149488,134859,add,2021-05-03 01:45:26
41,84342,,add,2021-05-03 01:47:33
247,21395,,add,2021-05-03 01:47:55
48,150862,,add,2021-05-03 01:48:00
126,15906,,add,2021-05-03 01:49:01
20,84250,,add,2021-05-03 01:51:01
247,41063,69694,add,2021-05-03 01:52:12
9,142159,,add,2021-05-03 01:52:53
238,66457,45803,add,2021-05-03 01:53:37
119,58027,,add,2021-05-03 01:54:08
222,149488,,add,2021-05-03 01:55:34
246,24483,,add,2021-05-03 01:56:02
93,103047,,add,2021-05-03 01:58:18
52,163895,19185,add,2021-05-03 01:58:38
207,89060,,add,2021-05-03 01:59:16
23,149488,,add,2021-05-03 02:00:08
62,153179,,add,2021-05-03 02:00:10
103,149488,,add,2021-05-03 02:00:45
230,117522,126316,add,2021-05-03 02:01:12
98,149488,,add,2021-05-03 02:01:17
124,18770,,add,2021-05-03 02:02:51
166,152383,,add,2021-05-03 02:04:08
23,145539,,add,2021-05-03 02:05:56
214,12053,,leave,2021-05-03 02:07:59
125,442,62833,add,2021-05-03 02:09:09
247,112727,,add,2021-05-03 02:09:42
202,139927,62114,add,2021-05-03 02:09:54
52,149488,66807,add,2021-05-03 02:09:58
52,33819,,add,2021-05-03 02:10:19
68,149488,,add,2021-05-03 02:10:56
68,46233,,add,2021-05-03 02:10:56
52,88255,,add,2021-05-03 02:11:22
8,154712,106280,add,2021-05-03 02:11:55
182,152845,,add,2021-05-03 02:12:29
173,46233,,add,2021-05-03 02:12:57
202,149488,,add,2021-05-03 02:13:14
214,119250,46833,add,2021-05-03 02:13:54
166,129463,,add,2021-05-03 02:14:17
249,149488,,add,2021-05-03 02:14:41
201,77432,,add,2021-05-03 02:16:24
29,9198,,leave,2021-05-03 02:16:28
85,149488,,add,2021-05-03 02:17:59
177,99002,,add,2021-05-03 02:18:41
200,70572,,add,2021-05-03 02:21:50
119,52316,,add,2021-05-03 02:22:47
200,149488,,add,2021-05-03 02:24:22
224,149488,,add,2021-05-03 02:24:38
145,149488,,add,2021-05-03 02:24:49
102,149488,,add,2021-05-03 02:25:21
22,149488,114189,add,2021-05-03 02:26:35
32,41580,,leave,2021-05-03 02:26:56
131,140091,,add,2021-05-03 02:27:16
145,49472,,add,2021-05-03 02:27:35
71,149488,36519,add,2021-05-03 02:28:32
209,149488,,add,2021-05-03 02:30:15
249,97569,,add,2021-05-03 02:31:09
225,99613,,add,2021-05-03 02:31:22
142,13916,,leave,2021-05-03 02:33:13
21,149488,,add,2021-05-03 02:33:19
37,143046,,add,2021-05-03 02:34:08
72,124622,,add,2021-05-03 02:34:41
90,149488,,add,2021-05-03 02:36:31
75,149488,,add,2021-05-03 02:37:19
155,154712,,add,2021-05-03 02:38:21
243,139634,,add,2021-05-03 02:39:02
13,89642,,add,2021-05-03 02:39:02
11,107229,27379,add,2021-05-03 02:40:04
114,149488,,add,2021-05-03 02:42:14
158,142134,,add,2021-05-03 02:42:29
91,145360,,add,2021-05-03 02:44:17
237,111069,,add,2021-05-03 02:45:23
53,46233,,add,2021-05-03 02:45:37
216,3599,,add,2021-05-03 02:47:24
230,8241,56774,add,2021-05-03 02:48:50
32,149488,,add,2021-05-03 02:48:58
116,110182,130243,add,2021-05-03 02:48:59
44,17672,,add,2021-05-03 02:49:34
71,44862,,leave,2021-05-03 02:50:07
98,103231,,add,2021-05-03 02:51:27
220,161968,,add,2021-05-03 02:53:08
155,149488,,add,2021-05-03 02:54:32
155,35778,66553,add,2021-05-03 02:54:32
118,30816,,add,2021-05-03 02:54:38
119,24483,33168,add,2021-05-03 02:54:39
184,149488,,add,2021-05-03 02:54:48
235,107994,,add,2021-05-03 02:56:39
159,83077,,leave,2021-05-03 02:57:06
127,64586,,add,2021-05-03 02:58:02
47,90900,,add,2021-05-03 02:58:03
240,33957,,add,2021-05-03 02:58:09
3,22267,,add,2021-05-03 02:58:36
118,115393,134292,add,2021-05-03 03:01:27
213,19074,,add,2021-05-03 03:02:07
125,94976,,add,2021-05-03 03:02:37
224,149488,2271,add,2021-05-03 03:03:18
68,112360,,add,2021-05-03 03:03:28
237,153814,149488,add,2021-05-03 03:06:45
203,149488,,add,2021-05-03 03:10:24
100,120644,,leave,2021-05-03 03:10:35
92,9161,,add,2021-05-03 03:11:14
249,13573,,add,2021-05-03 03:11:35
215,149488,,add,2021-05-03 03:11:57
176,84781,,add,2021-05-03 03:12:13
138,66896,,add,2021-05-03 03:14:04
176,120411,,add,2021-05-03 03:14:52
222,149488,,add,2021-05-03 03:16:00
161,85593,,add,2021-05-03 03:16:17
72,67266,,add,2021-05-03 03:17:28
237,21907,149488,add,2021-05-03 03:18:09
207,67919,,add,2021-05-03 03:20:02
68,27337,,leave,2021-05-03 03:21:29
47,149488,,leave,2021-05-03 03:22:36
115,35760,,add,2021-05-03 03:23:40
210,149488,,add,2021-05-03 03:23:50
166,149488,,add,2021-05-03 03:24:15
109,88279,,add,2021-05-03 03:24:43
3,99043,70486,add,2021-05-03 03:25:19
32,91487,,leave,2021-05-03 03:25:52
146,87882,,add,2021-05-03 03:26:05
172,149488,,add,2021-05-03 03:26:31
219,89858,,add,2021-05-03 03:27:24
86,2452,,add,2021-05-03 03:27:55
165,122361,,add,2021-05-03 03:29:11
28,84350,16548,add,2021-05-03 03:30:03
76,95271,,add,2021-05-03 03:30:50
156,21395,,add,2021-05-03 03:32:34
30,139015,,add,2021-05-03 03:33:08
198,139927,,add,2021-05-03 03:36:08
9,43265,,add,2021-05-03 03:36:30
187,106925,,add,2021-05-03 03:37:03
143,137818,,add,2021-05-03 03:38:35
91,113950,,add,2021-05-03 03:39:29
73,114466,138993,add,2021-05-03 03:40:39
156,132446,82914,add,2021-05-03 03:42:51
204,89858,,add,2021-05-03 03:43:57
243,121364,,add,2021-05-03 03:44:02
213,128947,584,add,2021-05-03 03:44:39
142,149488,,add,2021-05-03 03:46:11
1,900,,add,2021-05-03 03:46:14
107,139927,,add,2021-05-03 03:47:45
143,149488,,add,2021-05-03 03:48:10
114,149488,,leave,2021-05-03 03:48:31
186,129032,,add,2021-05-03 03:50:47
202,43365,,add,2021-05-03 03:51:16
206,160551,,add,2021-05-03 03:51:24
192,149488,,leave,2021-05-03 03:51:35
137,127068,,add,2021-05-03 03:51:41
118,149488,,add,2021-05-03 03:51:46
120,71087,,add,2021-05-03 03:52:00
105,146251,,add,2021-05-03 03:56:05
244,156946,,add,2021-05-03 03:56:21
40,83005,,add,2021-05-03 03:57:45
20,22267,,add,2021-05-03 03:57:57
7,149488,,add,2021-05-03 03:58:18
7,141052,99237,add,2021-05-03 03:58:27
106,103231,149214,add,2021-05-03 04:00:49
179,119775,,add,2021-05-03 04:01:12
134,149488,112413,add,2021-05-03 04:02:12
68,99605,,add,2021-05-03 04:02:19
234,149488,,add,2021-05-03 04:02:31
118,149488,,add,2021-05-03 04:03:16
136,61953,,add,2021-05-03 04:04:13
132,49176,,leave,2021-05-03 04:06:52
225,149488,,add,2021-05-03 04:07:25
93,143773,,add,2021-05-03 04:09:28
235,149488,6193,add,2021-05-03 04:10:07
146,149488,,add,2021-05-03 04:10:20
154,22539,,add,2021-05-03 04:11:04
244,6009,141257,add,2021-05-03 04:11:40
214,33733,,add,2021-05-03 04:14:07
155,13221,,add,2021-05-03 04:14:42
177,110027,,add,2021-05-03 04:15:56
5,87200,,add,2021-05-03 04:17:32
84,142039,116984,add,2021-05-03 04:17:51
60,7526,,add,2021-05-03 04:18:17
143,5946,,add,2021-05-03 04:20:08
164,42778,,add,2021-05-03 04:20:39
9,33705,,add,2021-05-03 04:21:15
56,136257,,add,2021-05-03 04:21:59
1,123573,,leave,2021-05-03 04:23:19
176,148707,,add,2021-05-03 04:23:23
103,2126,,add,2021-05-03 04:24:04
179,142090,,add,2021-05-03 04:24:23
81,149488,,add,2021-05-03 04:25:06
202,24483,,add,2021-05-03 04:25:10
49,3972,,add,2021-05-03 04:26:28
89,149488,,add,2021-05-03 04:26:29
167,160186,,add,2021-05-03 04:26:49
50,149488,,add,2021-05-03 04:27:34
124,95271,,add,2021-05-03 04:28:06
248,89858,,add,2021-05-03 04:28:30
107,149488,,add,2021-05-03 04:28:37
124,28461,,add,2021-05-03 04:34:01
206,38892,42924,add,2021-05-03 04:34:37
39,137580,,add,2021-05-03 04:34:48
186,76688,,add,2021-05-03 04:37:28
220,149084,,add,2021-05-03 04:37:37
109,35181,,leave,2021-05-03 04:38:37
115,89056,,add,2021-05-03 04:40:31
197,10377,,add,2021-05-03 04:41:15
202,124799,,add,2021-05-03 04:42:15
237,149488,,add,2021-05-03 04:43:14
72,78628,,add,2021-05-03 04:43:18
47,28847,,add,2021-05-03 04:43:28
179,65534,,add,2021-05-03 04:44:02
63,69352,,add,2021-05-03 04:44:09
222,59975,,add,2021-05-03 04:46:59
247,81455,,add,2021-05-03 04:47:05
216,130651,,add,2021-05-03 04:48:42
179,117117,,add,2021-05-03 04:49:29
182,149488,,leave,2021-05-03 04:55:35
116,154135,,add,2021-05-03 04:57:34
152,81626,,add,2021-05-03 04:57:45
69,991,,add,2021-05-03 04:57:58
176,46233,,leave,2021-05-03 04:58:17
111,81944,59057,add,2021-05-03 04:58:27
214,73518,,add,2021-05-03 04:59:21
245,55318,75088,add,2021-05-03 04:59:51
70,71497,,add,2021-05-03 05:00:36
50,149488,,leave,2021-05-03 05:00:47
239,97698,,add,2021-05-03 05:02:12
56,89858,,add,2021-05-03 05:02:50
202,65699,,add,2021-05-03 05:03:17
226,60492,,add,2021-05-03 05:03:24
79,46233,,add,2021-05-03 05:03:43
238,110850,,add,2021-05-03 05:03:45
23,129488,,add,2021-05-03 05:04:36
190,106871,,add,2021-05-03 05:04:52
127,149488,,leave,2021-05-03 05:05:56
43,77876,,add,2021-05-03 05:06:33
134,42065,,add,2021-05-03 05:07:48
16,63853,149488,add,2021-05-03 05:07:55
7,149488,,add,2021-05-03 05:08:44
85,131033,,add,2021-05-03 05:09:11
75,149488,,add,2021-05-03 05:09:30
186,136522,,add,2021-05-03 05:12:40
58,145363,,add,2021-05-03 05:12:57
139,149488,,add,2021-05-03 05:13:24
6,125653,,add,2021-05-03 05:14:01
103,140418,,add,2021-05-03 05:14:21
167,149488,,add,2021-05-03 05:17:31
9,1756,,add,2021-05-03 05:20:05
98,149488,,add,2021-05-03 05:20:48
231,149488,,add,2021-05-03 05:22:39
145,150028,,add,2021-05-03 05:22:40
200,24950,52376,add,2021-05-03 05:22:47
162,140091,,add,2021-05-03 05:23:08
75,47214,,leave,2021-05-03 05:23:41
23,149488,,add,2021-05-03 05:24:35
191,149488,,add,2021-05-03 05:26:22
204,4213,,add,2021-05-03 05:26:34
68,89858,,add,2021-05-03 05:26:47
156,83321,,add,2021-05-03 05:26:48
173,146703,,add,2021-05-03 05:29:51
156,128013,,leave,2021-05-03 05:32:38
46,167265,,leave,2021-05-03 05:34:37
54,63853,63537,add,2021-05-03 05:35:12
93,89858,,add,2021-05-03 05:36:35
194,5946,141649,add,2021-05-03 05:36:45
210,137818,,leave,2021-05-03 05:38:33
209,150344,,add,2021-05-03 05:40:04
239,149488,,leave,2021-05-03 05:40:05
130,74517,,add,2021-05-03 05:41:16
177,28196,,add,2021-05-03 05:41:50
102,63481,,leave,2021-05-03 05:41:52
80,1617,,add,2021-05-03 05:42:39
236,149488,,add,2021-05-03 05:43:25
224,12612,,add,2021-05-03 05:44:48
28,74558,,add,2021-05-03 05:45:14
93,102724,,add,2021-05-03 05:45:44
15,22267,,add,2021-05-03 05:46:05
167,92659,143282,add,2021-05-03 05:46:25
125,10813,,add,2021-05-03 05:46:53
209,145630,110980,add,2021-05-03 05:48:19
152,116961,,leave,2021-05-03 05:48:19
212,149488,,add,2021-05-03 05:48:21
44,128572,,add,2021-05-03 05:49:39
166,101988,,add,2021-05-03 05:49:44
230,117522,,add,2021-05-03 05:49:47
231,81428,,add,2021-05-03 05:50:39
186,149488,,add,2021-05-03 05:51:42
145,89858,149488,add,2021-05-03 05:51:50
40,53903,,add,2021-05-03 05:52:48
134,11154,,add,2021-05-03 05:53:21
1,74592,,add,2021-05-03 05:53:44
167,857,57471,add,2021-05-03 05:54:12
125,149488,,add,2021-05-03 05:54:29
202,159067,15078,add,2021-05-03 05:54:55
244,149488,,add,2021-05-03 05:55:01
176,134880,,add,2021-05-03 05:55:10
139,52397,,add,2021-05-03 05:55:15
105,137698,,add,2021-05-03 05:58:46
176,149488,,add,2021-05-03 05:59:13
190,121665,,add,2021-05-03 06:02:10
106,72847,116176,add,2021-05-03 06:04:02
202,141513,,add,2021-05-03 06:04:23
220,122026,,add,2021-05-03 06:04:34
184,61822,,add,2021-05-03 06:05:36
121,68958,,add,2021-05-03 06:05:40
147,149488,,add,2021-05-03 06:06:54
63,72679,,leave,2021-05-03 06:06:55
148,107440,8873,add,2021-05-03 06:07:03
247,111757,138993,add,2021-05-03 06:07:17
202,70761,98028,add,2021-05-03 06:07:21
180,21395,,add,2021-05-03 06:07:58
28,151874,,add,2021-05-03 06:08:14
132,8705,,add,2021-05-03 06:08:20
19,149488,,add,2021-05-03 06:09:31
177,155058,,add,2021-05-03 06:09:54
214,27245,100859,add,2021-05-03 06:10:11
222,158783,,add,2021-05-03 06:11:23
161,29311,,add,2021-05-03 06:11:36
230,149488,,add,2021-05-03 06:11:58
73,149488,,add,2021-05-03 06:12:23
121,77256,,add,2021-05-03 06:12:46
103,149488,,add,2021-05-03 06:14:14
137,101985,14645,add,2021-05-03 06:14:40
170,144640,92940,add,2021-05-03 06:14:50
75,31899,8854,add,2021-05-03 06:15:02
89,109371,115456,add,2021-05-03 06:18:05
1,142018,,add,2021-05-03 06:18:36
237,22267,,add,2021-05-03 06:19:28
199,29432,149488,add,2021-05-03 06:20:13
83,12612,,add,2021-05-03 06:20:39
50,144168,,add,2021-05-03 06:21:25
70,139782,,leave,2021-05-03 06:23:00
219,113317,,add,2021-05-03 06:23:13
139,149488,,add,2021-05-03 06:23:32
9,150028,45303,add,2021-05-03 06:23:44
238,132645,,add,2021-05-03 06:24:08
245,27656,,add,2021-05-03 06:24:16
83,74038,,add,2021-05-03 06:24:55
154,57250,,add,2021-05-03 06:25:22
158,126426,,add,2021-05-03 06:25:40
103,89858,,add,2021-05-03 06:25:52
212,114326,,add,2021-05-03 06:27:56
98,149488,,add,2021-05-03 06:28:02
23,149488,17500,add,2021-05-03 06:28:45
234,119027,,leave,2021-05-03 06:29:38
216,44490,,add,2021-05-03 06:31:14
145,130417,153664,add,2021-05-03 06:31:29
170,103718,,add,2021-05-03 06:31:49
215,85126,,add,2021-05-03 06:32:00
57,158560,,leave,2021-05-03 06:32:07
111,16717,,add,2021-05-03 06:32:08
58,149488,,add,2021-05-03 06:32:29
179,149488,,add,2021-05-03 06:34:04
121,13696,,add,2021-05-03 06:34:08
154,139927,,add,2021-05-03 06:35:26
52,25702,,add,2021-05-03 06:36:26
234,104360,,add,2021-05-03 06:36:28
120,95201,,add,2021-05-03 06:37:01
69,149488,,add,2021-05-03 06:38:46
159,149488,,add,2021-05-03 06:39:20
13,127138,,add,2021-05-03 06:39:46
43,149488,,add,2021-05-03 06:40:15
109,65712,,add,2021-05-03 06:40:49
204,60714,34037,add,2021-05-03 06:41:16
201,101444,,add,2021-05-03 06:41:39
237,89858,,add,2021-05-03 06:42:21
222,29314,,add,2021-05-03 06:43:25
148,95887,,add,2021-05-03 06:43:45
222,149488,,add,2021-05-03 06:44:38
201,144746,,add,2021-05-03 06:45:32
76,115855,,add,2021-05-03 06:46:30
103,103408,136501,add,2021-05-03 06:47:04
221,85126,,leave,2021-05-03 06:48:28
127,77811,,leave,2021-05-03 06:50:31
102,101444,,add,2021-05-03 06:52:33
11,89858,,add,2021-05-03 06:53:03
115,95364,75503,add,2021-05-03 06:53:05
128,70391,,add,2021-05-03 06:57:39
89,122026,149488,add,2021-05-03 06:57:56
219,99491,,add,2021-05-03 06:58:49
84,49176,,add,2021-05-03 06:59:17
44,155058,,add,2021-05-03 06:59:49
45,149488,,add,2021-05-03 07:00:43
115,149488,11178,add,2021-05-03 07:01:07
28,53992,,add,2021-05-03 07:02:08
236,31387,,leave,2021-05-03 07:02:16
247,118846,,add,2021-05-03 07:02:19
179,130225,,leave,2021-05-03 07:03:46
52,101281,,add,2021-05-03 07:06:15
198,98040,,add,2021-05-03 07:06:20
241,144290,,add,2021-05-03 07:06:44
106,111450,,leave,2021-05-03 07:07:05
221,97698,,add,2021-05-03 07:08:29
115,149488,142989,add,2021-05-03 07:10:55
33,149488,,add,2021-05-03 07:11:22
237,86090,,add,2021-05-03 07:12:33
10,125108,,add,2021-05-03 07:12:41
13,149488,,add,2021-05-03 07:12:47
126,149488,,add,2021-05-03 07:12:51
126,81943,,add,2021-05-03 07:13:30
167,68140,,leave,2021-05-03 07:13:39
147,114450,,leave,2021-05-03 07:16:15
28,42261,,add,2021-05-03 07:17:53
19,42119,,leave,2021-05-03 07:17:54
117,149488,124553,add,2021-05-03 07:18:17
184,7186,,add,2021-05-03 07:19:52
54,121931,,leave,2021-05-03 07:19:54
200,114150,,add,2021-05-03 07:21:00
63,147081,,add,2021-05-03 07:21:30
238,27999,,add,2021-05-03 07:21:41
142,142848,,add,2021-05-03 07:21:51
236,149488,149488,add,2021-05-03 07:22:04
142,14656,,add,2021-05-03 07:24:30
201,149488,147149,add,2021-05-03 07:26:23
124,149488,,add,2021-05-03 07:26:30
214,42261,,add,2021-05-03 07:28:29
118,14764,,add,2021-05-03 07:29:35
192,44894,,add,2021-05-03 07:29:45
71,25315,,add,2021-05-03 07:31:54
93,9978,,add,2021-05-03 07:32:02
132,36407,,add,2021-05-03 07:32:27
100,2373,,add,2021-05-03 07:34:04
7,151753,161933,add,2021-05-03 07:34:55
112,46127,,leave,2021-05-03 07:35:48
200,149488,,add,2021-05-03 07:36:05
98,152277,,add,2021-05-03 07:36:13
203,122930,,add,2021-05-03 07:36:42
120,117522,,add,2021-05-03 07:36:50
84,85822,43706,add,2021-05-03 07:37:35
118,149488,83048,add,2021-05-03 07:37:38
69,106369,,add,2021-05-03 07:38:11
125,86275,,add,2021-05-03 07:38:41
233,36968,,add,2021-05-03 07:39:10
47,75679,,add,2021-05-03 07:39:16
233,149488,,add,2021-05-03 07:39:30
7,115448,154380,add,2021-05-03 07:39:59
58,25896,,leave,2021-05-03 07:41:18
214,76529,,add,2021-05-03 07:42:23
121,96713,,add,2021-05-03 07:42:27
204,165941,,leave,2021-05-03 07:43:05
120,149488,,add,2021-05-03 07:43:55
171,38312,,add,2021-05-03 07:46:24
10,16136,,add,2021-05-03 07:46:39
44,36618,,leave,2021-05-03 07:46:44
89,140902,,add,2021-05-03 07:48:36
89,86953,,add,2021-05-03 07:50:43
9,26356,,add,2021-05-03 07:51:09
166,150028,91530,add,2021-05-03 07:51:25
68,103343,,add,2021-05-03 07:52:12
212,149488,,leave,2021-05-03 07:52:23
133,42261,,add,2021-05-03 07:53:21
248,10444,,add,2021-05-03 07:54:21
216,61299,,add,2021-05-03 07:54:51
215,149488,,add,2021-05-03 07:55:20
203,41058,,add,2021-05-03 07:55:34
54,43670,,leave,2021-05-03 07:56:35
102,150028,,add,2021-05-03 07:56:57
148,149488,,add,2021-05-03 07:57:11
50,47993,14979,add,2021-05-03 07:59:35
219,82399,,add,2021-05-03 07:59:47
116,125695,,add,2021-05-03 08:00:08
20,149488,188,add,2021-05-03 08:00:45
191,45503,,add,2021-05-03 08:02:52
225,150028,3226,add,2021-05-03 08:03:57
154,14142,,leave,2021-05-03 08:04:06
202,149488,,add,2021-05-03 08:06:15
179,45556,,add,2021-05-03 08:06:34
127,102375,,leave,2021-05-03 08:07:01
126,149488,,leave,2021-05-03 08:07:29
148,155058,,add,2021-05-03 08:07:52
121,624,,add,2021-05-03 08:07:55
158,129925,,add,2021-05-03 08:08:34
234,46233,,add,2021-05-03 08:08:45
129,128704,,leave,2021-05-03 08:08:58
242,149488,,add,2021-05-03 08:09:17
72,2126,149488,add,2021-05-03 08:10:07
236,140682,,add,2021-05-03 08:10:24
202,139927,,add,2021-05-03 08:11:52
198,149488,,add,2021-05-03 08:14:04
192,60156,,add,2021-05-03 08:20:18
117,117522,,add,2021-05-03 08:21:52
84,84600,,add,2021-05-03 08:22:48
167,155058,,add,2021-05-03 08:22:55
236,4173,91480,add,2021-05-03 08:25:52
177,47819,,add,2021-05-03 08:25:57
139,2767,,add,2021-05-03 08:26:25
137,116766,,add,2021-05-03 08:27:44
126,80753,149488,add,2021-05-03 08:28:10
201,60206,71651,add,2021-05-03 08:30:54
236,45683,76745,add,2021-05-03 08:31:26
78,36247,33042,add,2021-05-03 08:31:27
24,18349,,add,2021-05-03 08:32:08
43,71177,,leave,2021-05-03 08:33:04
38,133979,99126,add,2021-05-03 08:33:31
9,149488,,leave,2021-05-03 08:33:42
234,73424,,add,2021-05-03 08:35:25
76,59549,,add,2021-05-03 08:36:06
63,45120,,add,2021-05-03 08:36:10
121,130799,9023,add,2021-05-03 08:37:26
39,137621,,leave,2021-05-03 08:39:26
114,149488,,leave,2021-05-03 08:41:39
102,58549,,add,2021-05-03 08:42:05
225,145830,,add,2021-05-03 08:42:24
167,154055,,add,2021-05-03 08:43:25
236,150028,,add,2021-05-03 08:43:28
101,22479,,add,2021-05-03 08:43:44
72,153179,,add,2021-05-03 08:44:09
106,141415,,add,2021-05-03 08:44:10
161,15782,,add,2021-05-03 08:44:56
201,114626,,add,2021-05-03 08:45:12
176,37470,,add,2021-05-03 08:46:32
7,110887,,add,2021-05-03 08:46:36
192,49176,,add,2021-05-03 08:48:04
125,138827,,add,2021-05-03 08:49:27
73,149488,,add,2021-05-03 08:49:33
156,148528,,leave,2021-05-03 08:49:55
101,7262,149488,add,2021-05-03 08:50:23
60,31570,,add,2021-05-03 08:50:56
76,150028,,add,2021-05-03 08:50:56
106,136991,149488,add,2021-05-03 08:52:00
219,149488,,add,2021-05-03 08:54:46
80,149488,,add,2021-05-03 08:56:06
163,149488,,add,2021-05-03 08:57:14
242,624,,leave,2021-05-03 08:57:26
143,149488,36314,add,2021-05-03 08:57:41
38,97880,,add,2021-05-03 08:58:11
215,63798,,add,2021-05-03 08:58:30
40,140902,81059,add,2021-05-03 08:58:31
210,156221,,leave,2021-05-03 08:58:33
247,149488,103009,add,2021-05-03 09:01:00
145,115280,,add,2021-05-03 09:01:57
241,149488,,add,2021-05-03 09:02:23
241,16981,66589,add,2021-05-03 09:02:31
31,625,,add,2021-05-03 09:03:10
176,149488,,add,2021-05-03 09:03:10
222,74412,,leave,2021-05-03 09:03:24
98,149488,,add,2021-05-03 09:03:34
63,89333,,leave,2021-05-03 09:04:33
32,149488,,add,2021-05-03 09:05:19
118,88523,,add,2021-05-03 09:05:20
93,156932,,add,2021-05-03 09:06:18
191,42261,,add,2021-05-03 09:06:20
119,67550,,add,2021-05-03 09:08:02
197,139927,127314,add,2021-05-03 09:08:39
187,28669,,leave,2021-05-03 09:08:56
83,57741,,add,2021-05-03 09:09:04
212,50096,,leave,2021-05-03 09:09:23
154,65901,,add,2021-05-03 09:10:43
133,16420,,add,2021-05-03 09:10:44
177,149488,,add,2021-05-03 09:10:48
72,82362,,add,2021-05-03 09:11:50
188,149488,16271,add,2021-05-03 09:12:13
76,147592,,add,2021-05-03 09:12:36
89,36947,,leave,2021-05-03 09:13:09
9,41679,,leave,2021-05-03 09:13:49
124,136890,,add,2021-05-03 09:14:20
146,5693,,add,2021-05-03 09:14:27
124,158015,,add,2021-05-03 09:15:08
234,150028,,add,2021-05-03 09:15:20
127,64586,,leave,2021-05-03 09:15:36
167,154712,,add,2021-05-03 09:16:31
79,149488,,add,2021-05-03 09:16:45
5,45191,,add,2021-05-03 09:17:15
162,125411,,add,2021-05-03 09:18:24
249,107358,,add,2021-05-03 09:21:04
126,14669,,add,2021-05-03 09:22:49
240,49472,,add,2021-05-03 09:22:54
40,149488,,add,2021-05-03 09:23:01
115,49176,,leave,2021-05-03 09:23:22
82,5946,,add,2021-05-03 09:23:36
153,14764,,leave,2021-05-03 09:25:51
139,16773,149488,add,2021-05-03 09:26:45
118,99614,,add,2021-05-03 09:26:49
145,124064,,add,2021-05-03 09:27:58
241,42261,,add,2021-05-03 09:28:02
52,12612,125628,add,2021-05-03 09:28:24
141,27003,,add,2021-05-03 09:28:37
115,50599,,add,2021-05-03 09:32:00
244,58013,53639,add,2021-05-03 09:32:02
193,40859,,add,2021-05-03 09:33:59
210,69360,24564,add,2021-05-03 09:34:06
220,150028,,add,2021-05-03 09:34:09
19,73237,,leave,2021-05-03 09:35:27
238,13515,,add,2021-05-03 09:35:54
43,149488,,add,2021-05-03 09:35:58
177,149488,,add,2021-05-03 09:36:18
120,139927,,add,2021-05-03 09:37:38
47,149488,,add,2021-05-03 09:37:49
133,66530,,add,2021-05-03 09:37:52
100,16569,,add,2021-05-03 09:38:37
139,98678,118724,add,2021-05-03 09:41:06
21,149488,,add,2021-05-03 09:41:28
70,149488,,add,2021-05-03 09:42:29
